repository,file_path,extension,size_bytes,total_thrust,nvidia_apis,thrust_patterns
HpWang-whu/RoReg,utils/MinkowskiEngine/src/coordinate_map_functors.cuh,.cuh,7492,33,2,"{'thrust::': 15, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 15}"
HpWang-whu/RoReg,utils/MinkowskiEngine/src/pooling_max_kernel.cu,.cu,16090,26,3,"{'thrust::': 9, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 9}"
HpWang-whu/RoReg,utils/MinkowskiEngine/tests/cpp/coordinate_map_gpu_test.cu,.cu,10341,25,0,"{'thrust::': 10, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 2}"
HpWang-whu/RoReg,utils/MinkowskiEngine/src/coordinate_map_gpu.cuh,.cuh,13366,23,0,"{'thrust::': 8, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 6}"
HpWang-whu/RoReg,utils/MinkowskiEngine/src/gpu.cu,.cu,4911,21,0,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 7}"
HpWang-whu/RoReg,utils/MinkowskiEngine/src/spmm.cu,.cu,24251,16,5,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8}"
HpWang-whu/RoReg,utils/MinkowskiEngine/src/3rdparty/concurrent_unordered_map.cuh,.cuh,21970,18,2,"{'thrust::': 8, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 8}"
HpWang-whu/RoReg,utils/MinkowskiEngine/src/pooling_avg_kernel.cu,.cu,20939,16,2,"{'thrust::': 4, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 4}"
pytorch/pytorch,c10/util/complex_math.h,.h,12533,96,0,"{'thrust::': 48, 'thrust\\s*::\\s*\\w+': 48}"
pytorch/pytorch,aten/src/ATen/native/sparse/cuda/SoftMax.cu,.cu,22273,59,9,"{'thrust::': 20, '#include\\s*<thrust/': 19, 'thrust\\s*::\\s*\\w+': 20}"
pytorch/pytorch,aten/src/ATen/native/cuda/LegacyThrustHelpers.cu,.cu,3208,44,8,"{'thrust::': 19, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 19}"
pytorch/pytorch,aten/src/ATen/native/cuda/TensorModeKernel.cu,.cu,9845,44,3,"{'thrust::': 17, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 17}"
pytorch/pytorch,aten/src/ATen/native/sparse/cuda/SparseCUDATensor.cu,.cu,7197,30,1,"{'thrust::': 9, '#include\\s*<thrust/': 12, 'thrust\\s*::\\s*\\w+': 9}"
pytorch/pytorch,aten/src/ATen/native/sparse/cuda/SparseMatMul.cu,.cu,25791,24,4,"{'thrust::': 7, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 7}"
pytorch/pytorch,aten/src/ATen/native/cuda/Unique.cu,.cu,8859,22,2,"{'thrust::': 8, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 8}"
pytorch/pytorch,torch/headeronly/util/complex.h,.h,18077,23,0,"{'thrust::': 11, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 11}"
pytorch/pytorch,c10/test/util/complex_test_common.h,.h,20546,18,0,"{'thrust::': 9, 'thrust\\s*::\\s*\\w+': 9}"
pytorch/pytorch,aten/src/ATen/native/sparse/cuda/SparseCUDATensorMath.cu,.cu,37235,17,0,"{'thrust::': 6, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 6}"
ZJU-FAST-Lab/Fast-tracker,src/common_utils/uav_simulator/so3_quadrotor_simulator/include/ode/libs/numeric/odeint/examples/thrust/lorenz_parameters.cu,.cu,10564,144,20,"{'thrust::': 68, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 68, 'device_vector\\s*<': 2, 'host_vector\\s*<': 3}"
ZJU-FAST-Lab/Fast-tracker,src/common_utils/uav_simulator/so3_quadrotor_simulator/include/ode/boost/numeric/odeint/external/thrust/thrust_algebra.hpp,.hpp,7604,77,29,"{'thrust::': 37, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 37}"
ZJU-FAST-Lab/Fast-tracker,src/common_utils/uav_simulator/so3_quadrotor_simulator/include/ode/boost/numeric/odeint/external/thrust/thrust_operations.hpp,.hpp,7823,88,0,"{'thrust::': 43, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 43}"
ZJU-FAST-Lab/Fast-tracker,src/common_utils/uav_simulator/so3_quadrotor_simulator/include/ode/boost/numeric/odeint/external/thrust/thrust_resize.hpp,.hpp,3062,86,0,"{'thrust::': 29, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 29, 'device_vector\\s*<': 17, 'host_vector\\s*<': 9}"
ZJU-FAST-Lab/Fast-tracker,src/common_utils/uav_simulator/so3_quadrotor_simulator/include/ode/libs/numeric/odeint/examples/thrust/phase_oscillator_chain.cu,.cu,5263,52,8,"{'thrust::': 22, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 22, 'device_vector\\s*<': 2, 'host_vector\\s*<': 3}"
ZJU-FAST-Lab/Fast-tracker,src/common_utils/uav_simulator/so3_quadrotor_simulator/include/ode/libs/numeric/odeint/examples/thrust/phase_oscillator_ensemble.cu,.cu,8731,42,10,"{'thrust::': 18, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 18, 'device_vector\\s*<': 1, 'host_vector\\s*<': 2}"
ZJU-FAST-Lab/Fast-tracker,src/common_utils/uav_simulator/so3_quadrotor_simulator/include/ode/libs/numeric/odeint/examples/thrust/relaxation.cu,.cu,2191,22,4,"{'thrust::': 10, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 1}"
ZJU-FAST-Lab/Fast-tracker,src/common_utils/uav_simulator/so3_quadrotor_simulator/include/ode/libs/numeric/odeint/test_external/thrust/check_thrust.cu,.cu,2147,12,0,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
glotzerlab/hoomd-blue,hoomd/CommunicatorGPU.cu,.cu,114901,135,12,"{'thrust::': 60, '#include\\s*<thrust/': 15, 'thrust\\s*::\\s*\\w+': 60}"
glotzerlab/hoomd-blue,hoomd/md/MolecularForceCompute.cu,.cu,19845,116,5,"{'thrust::': 50, '#include\\s*<thrust/': 16, 'thrust\\s*::\\s*\\w+': 50}"
glotzerlab/hoomd-blue,hoomd/hpmc/UpdaterGCAGPU.cu,.cu,13174,83,7,"{'thrust::': 35, '#include\\s*<thrust/': 13, 'thrust\\s*::\\s*\\w+': 35}"
glotzerlab/hoomd-blue,hoomd/md/ForceCompositeGPU.cu,.cu,38779,31,3,"{'thrust::': 12, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 12}"
glotzerlab/hoomd-blue,hoomd/BondedGroupData.cu,.cu,13279,29,2,"{'thrust::': 12, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 12}"
glotzerlab/hoomd-blue,hoomd/mpcd/CommunicatorGPU.cu,.cu,11245,26,4,"{'thrust::': 10, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 10}"
glotzerlab/hoomd-blue,hoomd/SFCPackTunerGPU.cu,.cu,11951,15,2,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6}"
glotzerlab/hoomd-blue,hoomd/ParticleGroup.cu,.cu,4800,13,2,"{'thrust::': 5, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 5}"
glotzerlab/hoomd-blue,hoomd/md/MuellerPlatheFlowGPU.cu,.cu,9595,13,2,"{'thrust::': 5, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 5}"
glotzerlab/hoomd-blue,hoomd/CellListGPU.cu,.cu,14939,8,1,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
dingwentao/GPU-lossless-compression,cuda-bzip2-ipdpsw/gpuBWTSort.cu,.cu,19222,181,17,"{'thrust::': 79, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 79, 'device_vector\\s*<': 17}"
dingwentao/GPU-lossless-compression,cudpp-inpar/ext/cub/test/test_iterator.cu,.cu,25549,56,0,"{'thrust::': 27, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 27}"
dingwentao/GPU-lossless-compression,cudpp-inpar/ext/cub/test/test_device_select_if.cu,.cu,37640,52,0,"{'thrust::': 24, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 24}"
dingwentao/GPU-lossless-compression,cudpp-inpar/ext/cub/test/test_device_scan.cu,.cu,33600,26,2,"{'thrust::': 12, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 12}"
dingwentao/GPU-lossless-compression,cudpp-inpar/ext/cub/test/test_device_radix_sort.cu,.cu,46469,25,2,"{'thrust::': 11, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 11}"
dingwentao/GPU-lossless-compression,cudpp-inpar/ext/cub/test/test_device_reduce_by_key.cu,.cu,30363,19,1,"{'thrust::': 8, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 8}"
dingwentao/GPU-lossless-compression,cudpp-inpar/ext/cub/test/test_device_run_length_encode.cu,.cu,31192,19,1,"{'thrust::': 8, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 8}"
dingwentao/GPU-lossless-compression,cudpp-inpar/src/cudpp/app/radixsort_app.cu,.cu,41087,15,2,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6}"
dingwentao/GPU-lossless-compression,cudpp-inpar/ext/moderngpu/benchmarkreducebykey/benchmarkreducebykey.cu,.cu,10380,12,1,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4}"
dingwentao/GPU-lossless-compression,cudpp-inpar/ext/cub/test/test_device_select_unique.cu,.cu,21518,12,0,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4}"
TiledTensor/TiledCUDA,examples/cpp/03_flash_attention/flash_attn.cu,.cu,8822,121,0,"{'thrust::': 51, 'thrust\\s*::\\s*\\w+': 51, 'device_vector\\s*<': 4, 'host_vector\\s*<': 15}"
TiledTensor/TiledCUDA,tests/cpp/cell/test_swizzled_copy.cu,.cu,19366,62,0,"{'thrust::': 24, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 24, 'device_vector\\s*<': 6, 'host_vector\\s*<': 6}"
TiledTensor/TiledCUDA,examples/cpp/02_fused_two_gemms/fused_gemm.cu,.cu,10251,62,0,"{'thrust::': 25, 'thrust\\s*::\\s*\\w+': 25, 'device_vector\\s*<': 6, 'host_vector\\s*<': 6}"
TiledTensor/TiledCUDA,examples/cpp/01_gemm/02_gemm_all_mem/main.cu,.cu,4503,50,0,"{'thrust::': 21, 'thrust\\s*::\\s*\\w+': 21, 'device_vector\\s*<': 4, 'host_vector\\s*<': 4}"
TiledTensor/TiledCUDA,tests/cpp/cell/test_gemm.cu,.cu,12934,46,0,"{'thrust::': 18, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 18, 'device_vector\\s*<': 4, 'host_vector\\s*<': 4}"
TiledTensor/TiledCUDA,tests/cpp/cell/test_g2s_load.cu,.cu,5187,46,0,"{'thrust::': 18, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 18, 'device_vector\\s*<': 4, 'host_vector\\s*<': 4}"
TiledTensor/TiledCUDA,examples/cpp/01_gemm/01_gemm_global_reg/main.cu,.cu,3899,44,0,"{'thrust::': 18, 'thrust\\s*::\\s*\\w+': 18, 'device_vector\\s*<': 4, 'host_vector\\s*<': 4}"
TiledTensor/TiledCUDA,tests/cpp/cell/test_softmax.cu,.cu,5354,29,0,"{'thrust::': 11, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 11, 'device_vector\\s*<': 2, 'host_vector\\s*<': 3}"
TiledTensor/TiledCUDA,tests/cpp/cell/test_reduce.cu,.cu,6112,18,0,"{'thrust::': 6, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 2, 'host_vector\\s*<': 2}"
TiledTensor/TiledCUDA,tests/cpp/cell/test_g2r_copy.cu,.cu,11255,14,0,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 2, 'host_vector\\s*<': 2}"
nvidia-isaac/nvblox,nvblox/src/sensors/image.cu,.cu,16450,64,5,"{'thrust::': 30, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 30}"
nvidia-isaac/nvblox,nvblox/tests/lib/cuda/mesh_utils.cu,.cu,14762,53,3,"{'thrust::': 16, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 16, 'device_vector\\s*<': 15}"
nvidia-isaac/nvblox,nvblox/src/serialization/serialization_gpu.cu,.cu,11237,30,0,{'host_vector\\s*<': 30}
nvidia-isaac/nvblox,nvblox/include/nvblox/integrators/esdf_integrator.h,.h,17904,22,0,"{'device_vector\\s*<': 17, 'host_vector\\s*<': 5}"
nvidia-isaac/nvblox,nvblox/tests/test_gpu_hash_interface.cu,.cu,11466,20,1,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 2, 'host_vector\\s*<': 2}"
nvidia-isaac/nvblox,nvblox/src/integrators/esdf_integrator.cu,.cu,65533,18,1,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 10}"
nvidia-isaac/nvblox,nvblox/src/semantics/image_projector.cu,.cu,4734,17,2,"{'thrust::': 6, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 6}"
nvidia-isaac/nvblox,nvblox/include/nvblox/map/internal/cuda/impl/layer_impl.cuh,.cuh,7087,17,1,"{'thrust::': 4, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 6}"
nvidia-isaac/nvblox,nvblox/src/rays/sphere_tracer.cu,.cu,26316,18,0,"{'thrust::': 5, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 5}"
nvidia-isaac/nvblox,nvblox/tests/lib/cuda/gpu_layer_utils.cu,.cu,3770,14,0,"{'thrust::': 3, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 3, 'device_vector\\s*<': 5, 'host_vector\\s*<': 2}"
lawmurray/LibBi,share/src/bi/primitive/vector_primitive.hpp,.hpp,32682,160,22,"{'thrust::': 80, 'thrust\\s*::\\s*\\w+': 80}"
lawmurray/LibBi,share/src/bi/host/math/vector.hpp,.hpp,23611,50,0,"{'thrust::': 14, 'thrust\\s*::\\s*\\w+': 14, 'host_vector\\s*<': 22}"
lawmurray/LibBi,share/src/bi/primitive/matrix_primitive.hpp,.hpp,17610,42,7,"{'thrust::': 21, 'thrust\\s*::\\s*\\w+': 21}"
lawmurray/LibBi,share/src/bi/cuda/math/vector.hpp,.hpp,22817,30,0,"{'thrust::': 14, 'thrust\\s*::\\s*\\w+': 14, 'host_vector\\s*<': 2}"
lawmurray/LibBi,share/src/bi/primitive/functor.hpp,.hpp,13381,20,0,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10}"
lawmurray/LibBi,share/src/testbi/Test.hpp,.hpp,3506,14,1,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2, 'host_vector\\s*<': 10}"
lawmurray/LibBi,share/src/bi/primitive/cross_pitched_range.hpp,.hpp,1403,8,0,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
lawmurray/LibBi,share/src/bi/mpi/resampler/DistributedResampler.hpp,.hpp,9179,7,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2, 'host_vector\\s*<': 3}"
lawmurray/LibBi,share/src/bi/cuda/cache/AncestryCacheGPU.cuh,.cuh,3379,6,1,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
lawmurray/LibBi,share/src/bi/primitive/stuttered_range.hpp,.hpp,1820,6,0,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
ddemidov/amgcl,amgcl/backend/cuda.hpp,.hpp,24428,285,12,"{'thrust::': 108, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 108, 'device_vector\\s*<': 62}"
ddemidov/amgcl,amgcl/relaxation/cusparse_ilu0.hpp,.hpp,28349,100,0,"{'thrust::': 46, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 46, 'device_vector\\s*<': 7}"
ddemidov/amgcl,amgcl/backend/vexcl_static_matrix.hpp,.hpp,39652,23,0,{'device_vector\\s*<': 23}
ddemidov/amgcl,tutorial/1.poisson3Db/poisson3Db_cuda.cu,.cu,3077,6,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 2}"
torch/cunn,lib/THCUNN/generic/BCECriterion.cu,.cu,3634,58,20,"{'thrust::': 29, 'thrust\\s*::\\s*\\w+': 29}"
torch/cunn,lib/THCUNN/generic/LookupTable.cu,.cu,6824,56,10,"{'thrust::': 28, 'thrust\\s*::\\s*\\w+': 28}"
torch/cunn,lib/THCUNN/generic/LookupTableBag.cu,.cu,6726,40,8,"{'thrust::': 20, 'thrust\\s*::\\s*\\w+': 20}"
torch/cunn,lib/THCUNN/BCECriterion.cu,.cu,2339,25,0,"{'thrust::': 10, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 10}"
torch/cunn,lib/THCUNN/generic/SmoothL1Criterion.cu,.cu,2758,20,1,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10}"
torch/cunn,lib/THCUNN/generic/MSECriterion.cu,.cu,2379,20,1,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10}"
torch/cunn,lib/THCUNN/generic/AbsCriterion.cu,.cu,2020,16,1,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8}"
torch/cunn,lib/THCUNN/generic/MarginCriterion.cu,.cu,2334,16,1,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8}"
torch/cunn,lib/THCUNN/generic/SoftMarginCriterion.cu,.cu,2092,16,1,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8}"
torch/cunn,lib/THCUNN/generic/DistKLDivCriterion.cu,.cu,2468,16,1,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8}"
NVIDIA/kmeans,labels.h,.h,6355,108,0,"{'thrust::': 41, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 41, 'device_vector\\s*<': 23, 'host_vector\\s*<': 2}"
NVIDIA/kmeans,test.cu,.cu,5229,85,0,"{'thrust::': 28, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 28, 'device_vector\\s*<': 26, 'host_vector\\s*<': 2}"
NVIDIA/kmeans,labels.cu,.cu,9481,71,0,"{'thrust::': 28, 'thrust\\s*::\\s*\\w+': 28, 'device_vector\\s*<': 15}"
NVIDIA/kmeans,kmeans.cu,.cu,5014,69,1,"{'thrust::': 24, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 24, 'device_vector\\s*<': 18, 'host_vector\\s*<': 2}"
NVIDIA/kmeans,centroids.cu,.cu,5292,38,1,"{'thrust::': 14, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 14, 'device_vector\\s*<': 6}"
NVIDIA/kmeans,centroids.h,.h,464,19,0,"{'thrust::': 6, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 6}"
NVIDIA/kmeans,kmeans.h,.h,2125,13,0,"{'thrust::': 4, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 4}"
kaust-csg-uaamg/uaamg,CG_benchmarks/amgcl/backend/cuda.hpp,.hpp,22834,277,12,"{'thrust::': 107, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 107, 'device_vector\\s*<': 56}"
kaust-csg-uaamg/uaamg,CG_benchmarks/amgcl/relaxation/cusparse_ilu0.hpp,.hpp,20447,87,0,"{'thrust::': 41, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 41, 'device_vector\\s*<': 4}"
kaust-csg-uaamg/uaamg,CG_benchmarks/amgcl/backend/vexcl_static_matrix.hpp,.hpp,38525,23,0,{'device_vector\\s*<': 23}
LLNL/hiop,src/LinAlg/VectorCudaKernels.cu,.cu,45452,360,21,"{'thrust::': 172, '#include\\s*<thrust/': 12, 'thrust\\s*::\\s*\\w+': 172, 'device_vector\\s*<': 4}"
LLNL/hiop,src/LinAlg/VectorHipKernels.hpp,.hpp,12561,1,0,{'#include\\s*<thrust/': 1}
LLNL/hiop,src/LinAlg/VectorCudaKernels.hpp,.hpp,12397,1,0,{'#include\\s*<thrust/': 1}
LLNL/hiop,src/Utils/MathKernelsCuda.cu,.cu,6440,1,0,{'#include\\s*<thrust/': 1}
szellmann/visionaray,test/unittests/array.cu,.cu,6776,81,0,"{'thrust::': 32, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 32, 'device_vector\\s*<': 6, 'host_vector\\s*<': 6}"
szellmann/visionaray,src/viewer/render_instances.cu,.cu,4158,64,0,"{'thrust::': 28, 'thrust\\s*::\\s*\\w+': 28, 'device_vector\\s*<': 8}"
szellmann/visionaray,src/viewer/render.h,.h,13514,49,0,"{'thrust::': 16, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 16, 'device_vector\\s*<': 16}"
szellmann/visionaray,test/unittests/texture.cu,.cu,10809,42,0,"{'thrust::': 15, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 15, 'device_vector\\s*<': 4, 'host_vector\\s*<': 7}"
szellmann/visionaray,src/viewer/render_generic_material.cu,.cu,2893,39,0,"{'thrust::': 16, 'thrust\\s*::\\s*\\w+': 16, 'device_vector\\s*<': 7}"
szellmann/visionaray,src/viewer/render_plastic.cu,.cu,2461,39,0,"{'thrust::': 16, 'thrust\\s*::\\s*\\w+': 16, 'device_vector\\s*<': 7}"
szellmann/visionaray,include/visionaray/bvh.h,.h,29450,16,0,{'device_vector\\s*<': 16}
szellmann/visionaray,src/examples/raytracinginoneweekend_cuda/main.cu,.cu,10503,13,0,"{'thrust::': 5, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 2}"
szellmann/visionaray,src/examples/opengl_interop/main.cu,.cu,27357,13,0,"{'thrust::': 5, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 2}"
szellmann/visionaray,src/examples/cuda_unified_memory/main.cu,.cu,8719,12,0,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
AnkaChan/Gaia,Simulator/Modules/BVH/GPU_LBVH.cuh,.cuh,24073,136,22,"{'thrust::': 53, '#include\\s*<thrust/': 16, 'thrust\\s*::\\s*\\w+': 53, 'device_vector\\s*<': 8, 'host_vector\\s*<': 6}"
AnkaChan/Gaia,Simulator/Modules/BVH/bvh.cuh,.cuh,17072,112,13,"{'thrust::': 40, '#include\\s*<thrust/': 16, 'thrust\\s*::\\s*\\w+': 40, 'device_vector\\s*<': 7, 'host_vector\\s*<': 9}"
AnkaChan/Gaia,Simulator/Modules/BVH/PointCloudBVH.cuh,.cuh,11460,58,4,"{'thrust::': 22, 'thrust\\s*::\\s*\\w+': 22, 'device_vector\\s*<': 5, 'host_vector\\s*<': 9}"
AnkaChan/Gaia,Simulator/Modules/BVH/query.cuh,.cuh,14390,14,4,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7}"
AnkaChan/Gaia,Simulator/Modules/BVH/aabb.cuh,.cuh,5186,13,0,"{'thrust::': 6, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 6}"
koide3/gtsam_points,src/gtsam_points/types/gaussian_voxelmap_gpu.cu,.cu,21753,135,6,"{'thrust::': 66, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 66}"
koide3/gtsam_points,src/gtsam_points/types/gaussian_voxelmap_gpu_funcs.cu,.cu,15814,113,11,"{'thrust::': 55, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 55}"
koide3/gtsam_points,include/gtsam_points/cuda/kernels/lookup_voxels.cuh,.cuh,3510,24,3,"{'thrust::': 10, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 10}"
koide3/gtsam_points,src/gtsam_points/factors/integrated_vgicp_derivatives.cu,.cu,3274,24,0,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 4}"
koide3/gtsam_points,src/gtsam_points/factors/integrated_vgicp_derivatives_inliers.cu,.cu,3727,12,2,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4}"
koide3/gtsam_points,include/gtsam_points/cuda/kernels/untie.cuh,.cuh,667,9,0,"{'thrust::': 4, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 4}"
koide3/gtsam_points,src/gtsam_points/factors/integrated_vgicp_derivatives_linearize.cu,.cu,1892,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
koide3/gtsam_points,src/gtsam_points/factors/integrated_vgicp_derivatives_compute.cu,.cu,1768,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
koide3/gtsam_points,include/gtsam_points/cuda/kernels/vgicp_derivatives.cuh,.cuh,5132,5,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2}"
koide3/gtsam_points,src/gtsam_points/types/point_cloud_gpu.cu,.cu,13068,3,0,{'#include\\s*<thrust/': 3}
OpenGP/htrack,cudax/outer_product.cu,.cu,2063,53,0,"{'thrust::': 19, 'thrust\\s*::\\s*\\w+': 19, 'device_vector\\s*<': 15}"
OpenGP/htrack,cudax/CublasHelper.h,.h,10907,51,0,"{'thrust::': 21, 'thrust\\s*::\\s*\\w+': 21, 'device_vector\\s*<': 9}"
OpenGP/htrack,cudax/kernel.cu,.cu,6495,38,2,"{'thrust::': 17, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 17, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
OpenGP/htrack,cudax/PixelIndexer.h,.h,8639,31,0,"{'thrust::': 13, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 13, 'device_vector\\s*<': 4}"
OpenGP/htrack,cudax/kernel_debug.h,.h,3505,28,0,"{'thrust::': 11, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 11, 'device_vector\\s*<': 3, 'host_vector\\s*<': 1}"
OpenGP/htrack,cudax/kernel.h,.h,4409,25,0,"{'thrust::': 8, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 8}"
OpenGP/htrack,cudax/kernel_init.h,.h,3598,24,0,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 8}"
